https://leetcode.com/problems/palindrome-number/,,,,,,~
https://leetcode.com/problems/missing-number/,,,,,,~
https://leetcode.com/problems/reverse-integer/,,,,,,~
https://leetcode.com/problems/power-of-two/,,,~,,,
https://leetcode.com/problems/max-points-on-a-line/,,,,,~,
https://leetcode.com/problems/valid-square/,,,,,~,
https://leetcode.com/problems/the-kth-factor-of-n/,,,,~,~,
https://www.geeksforgeeks.org/permute-two-arrays-sum-every-pair-greater-equal-k/,,,,~,,
https://www.geeksforgeeks.org/ceiling-in-a-sorted-array/,,,,,,
https://www.geeksforgeeks.org/find-a-pair-with-the-given-difference/,,,,,,
https://www.geeksforgeeks.org/permute-two-arrays-sum-every-pair-greater-equal-k/,,,,~,,
https://www.geeksforgeeks.org/check-reversing-sub-array-make-array-sorted/,,~,,,,
https://www.geeksforgeeks.org/radix-sort/,,~,,,,
https://www.geeksforgeeks.org/a-product-array-puzzle/,,~,,,~,
https://www.geeksforgeeks.org/make-array-elements-equal-minimum-cost/,,~,,,~,
https://leetcode.com/problems/find-peak-element/,,,,~,,
https://practice.geeksforgeeks.org/problems/allocate-minimum-number-of-pages0937/1,,,,~,,
https://www.geeksforgeeks.org/minimum-number-swaps-required-sort-array/,,,,~,,
https://www.spoj.com/problems/AGGRCOW/,,,,,,
https://leetcode.com/problems/search-in-rotated-sorted-array/,,,,,,
https://leetcode.com/problems/count-of-smaller-numbers-after-self/,,~,,,,
https://leetcode.com/problems/split-array-largest-sum/,,,,,,
https://leetcode.com/problems/middle-of-the-linked-list/,,~,,,~,
https://leetcode.com/problems/linked-list-cycle/,,~,,,,
https://leetcode.com/problems/convert-binary-number-in-a-linked-list-to-integer/,,~,,~,,
https://leetcode.com/problems/remove-duplicates-from-sorted-list/,,,,~,,
https://www.geeksforgeeks.org/sort-a-linked-list-of-0s-1s-or-2s/,,,,~,,
https://leetcode.com/problems/remove-linked-list-elements/,,,,~,,
https://leetcode.com/problems/merge-two-sorted-lists/,,~,,~,,~
https://www.geeksforgeeks.org/multiply-two-numbers-represented-linked-lists/,,~,,,,
https://leetcode.com/problems/intersection-of-two-linked-lists/,,,,,,
https://www.geeksforgeeks.org/given-only-a-pointer-to-a-node-to-be-deleted-in-a-singly-linked-list-how-do-you-delete-it/,,,,~,,
https://leetcode.com/problems/palindrome-linked-list/,,,,~,,
https://leetcode.com/problems/reverse-linked-list/,,,,~,,
https://leetcode.com/problems/add-two-numbers/,,,,,~,
https://leetcode.com/problems/copy-list-with-random-pointer/,,,,,~,
https://leetcode.com/problems/add-two-numbers-ii/,,~,,,,
https://leetcode.com/problems/reverse-linked-list-ii/,,,,,,
https://leetcode.com/problems/reorder-list/,,,,,,
https://leetcode.com/problems/remove-nth-node-from-end-of-list/,,,,,,~
https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list/,,,,,,~
https://leetcode.com/problems/partition-list/,,,,,,~
https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii/,,,,~,,
https://www.geeksforgeeks.org/linked-list-in-zig-zag-fashion/,,,,~,,
https://leetcode.com/problems/sort-list/,,,,~,,
https://www.geeksforgeeks.org/segregate-even-and-odd-elements-in-a-linked-list/,,,,,,
https://www.geeksforgeeks.org/rearrange-a-given-linked-list-in-place/,,,~,,,
https://leetcode.com/problems/merge-k-sorted-lists/,,,,,,
https://leetcode.com/problems/reverse-nodes-in-k-group/,,,,,~,
https://www.geeksforgeeks.org/merge-sort-for-linked-list/,,,,,,~
https://www.geeksforgeeks.org/flattening-a-linked-list/,,,,,,~
https://www.geeksforgeeks.org/subtract-two-numbers-represented-as-linked-lists/,,,,~,,~
https://leetcode.com/problems/implement-queue-using-stacks/,,,,~,,
https://leetcode.com/problems/backspace-string-compare/,,,,~,,~
https://leetcode.com/problems/implement-stack-using-queues/,,,,,,~
https://www.geeksforgeeks.org/implement-stack-queue-using-deque/,,,,~,,~
https://leetcode.com/problems/next-greater-element-i/,,,~,~,,
https://www.geeksforgeeks.org/stack-set-4-evaluation-postfix-expression/,,,~,~,,
https://www.geeksforgeeks.org/implement-two-stacks-in-an-array/,,,~,,,
https://leetcode.com/problems/minimum-cost-tree-from-leaf-values/,,,,,,
https://leetcode.com/problems/daily-temperatures/,,,,,,
https://practice.geeksforgeeks.org/problems/distance-of-nearest-cell-having-1-1587115620/1,,,,,,
https://leetcode.com/problems/online-stock-span/,,,,,,~
https://practice.geeksforgeeks.org/problems/rotten-oranges2536/1,,,,~,,~
https://leetcode.com/problems/sum-of-subarray-minimums/,,,,~,,~
https://leetcode.com/problems/evaluate-reverse-polish-notation/,,,,~,,
https://practice.geeksforgeeks.org/problems/circular-tour/1,,,,,,
https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii/,,,,,,
https://leetcode.com/problems/flatten-nested-list-iterator/,,~,,,,
https://www.geeksforgeeks.org/find-the-maximum-of-minimums-for-every-window-size-in-a-given-array/,,~,,,,
https://www.geeksforgeeks.org/lru-cache-implementation/,,~,,,,
http://geeksforgeeks.org/the-celebrity-problem/,,,,,,
https://leetcode.com/problems/diameter-of-binary-tree/,,,,,,~
https://leetcode.com/problems/invert-binary-tree/,,,,,,~
https://leetcode.com/problems/subtree-of-another-tree/,,,,,,~
https://leetcode.com/problems/range-sum-of-bst/,,,,,,
https://leetcode.com/problems/symmetric-tree/,,,,,,
https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree/,,~,,,,
https://leetcode.com/problems/merge-two-binary-trees/,,~,,,,
https://leetcode.com/problems/maximum-depth-of-binary-tree/,,~,,,,
https://leetcode.com/problems/binary-tree-paths/,,,,~,,
https://leetcode.com/problems/same-tree/,,,,~,,
https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree/,,,,~,,
https://leetcode.com/problems/path-sum/,,,,,,
https://leetcode.com/problems/minimum-absolute-difference-in-bst/,,,,,,
https://leetcode.com/problems/sum-of-left-leaves/,,,,,,
https://leetcode.com/problems/balanced-binary-tree/,,,,,,
https://practice.geeksforgeeks.org/problems/predecessor-and-successor/1,,,,,,
https://leetcode.com/problems/binary-tree-inorder-traversal/  ,,,,,,
https://practice.geeksforgeeks.org/problems/check-whether-bst-contains-dead-end/1,,,,,,
https://leetcode.com/problems/binary-search-tree-iterator/,,,,,,
https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/,,~,,,,
https://leetcode.com/problems/unique-binary-search-trees-ii/,,~,,,,
https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree/,,~,,,,
https://leetcode.com/problems/validate-binary-search-tree/,,,,,,
https://leetcode.com/problems/binary-tree-right-side-view/,,,,,,
https://leetcode.com/problems/redundant-connection/,,,,,,
https://leetcode.com/problems/binary-tree-level-order-traversal/,,,,~,,
https://leetcode.com/problems/path-sum-iii/,,~,,~,,
https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal/,,~,,~,,
https://leetcode.com/problems/unique-binary-search-trees/,,~,,,,
https://leetcode.com/problems/recover-binary-search-tree/,,,,,,
https://leetcode.com/problems/populating-next-right-pointers-in-each-node/,,,,,,
https://leetcode.com/problems/flatten-binary-tree-to-linked-list/,,,,,,
https://leetcode.com/problems/maximum-width-of-binary-tree/,,,,~,,
https://practice.geeksforgeeks.org/problems/min-distance-between-two-given-nodes-of-a-binary-tree/1,,,,~,,
https://leetcode.com/problems/kth-smallest-element-in-a-bst/,,,,~,,
https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal/,,,~,,,
https://practice.geeksforgeeks.org/problems/count-bst-nodes-that-lie-in-a-given-range/1,,,,,,
https://practice.geeksforgeeks.org/problems/preorder-to-postorder4423/1,,~,,,,
https://practice.geeksforgeeks.org/problems/binary-tree-to-dll/1,,,,,,
https://leetcode.com/problems/binary-tree-maximum-path-sum/,,,,,,
https://leetcode.com/problems/sum-of-distances-in-tree/,,~,,,,
https://leetcode.com/problems/binary-tree-cameras/,,~,,~,,
https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/,,~,,~,,~
https://www.geeksforgeeks.org/print-k-sum-paths-binary-tree/,,,,,,
https://leetcode.com/problems/serialize-and-deserialize-binary-tree/,,,,,,
https://www.geeksforgeeks.org/find-median-bst-time-o1-space/,,,,~,,
https://www.geeksforgeeks.org/largest-bst-binary-tree-set-2/,,,,~,,
https://www.geeksforgeeks.org/construct-bst-from-given-preorder-traversa/,,,,,,
https://practice.geeksforgeeks.org/problems/bfs-traversal-of-graph/1,,,,,,
https://www.geeksforgeeks.org/depth-first-search-or-dfs-for-a-graph/,,,,~,,
https://leetcode.com/problems/number-of-islands/,,,~,,,
https://leetcode.com/problems/flood-fill/,,,~,,,
https://practice.geeksforgeeks.org/problems/rat-in-a-maze-problem/1,,,,,,~
https://practice.geeksforgeeks.org/problems/detect-cycle-in-an-undirected-graph/1,,,,~,,
https://www.geeksforgeeks.org/detect-cycle-in-a-graph/,,~,,,,
https://practice.geeksforgeeks.org/problems/steps-by-knight5927/1,,,,,,
https://leetcode.com/problems/decode-string/,,,,,,~
https://leetcode.com/problems/shortest-bridge/,,,~,,,~
https://leetcode.com/problems/number-of-operations-to-make-network-connected/,,,~,,,
https://leetcode.com/problems/find-eventual-safe-states/,,,,,,
https://practice.geeksforgeeks.org/problems/strongly-connected-components-kosarajus-algo/1,,,,~,,
https://leetcode.com/problems/time-needed-to-inform-all-employees/,,~,,,,
"https://www.geeksforgeeks.org/graph-coloring-applications/#:~:text=Graph%20coloring%20problem%20is%20to,are%20colored%20using%20same%20color.",,,,,,
https://leetcode.com/problems/most-stones-removed-with-same-row-or-column/,,,,,,
https://leetcode.com/problems/as-far-from-land-as-possible/,,,,,,
https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance/,,,,~,,
https://www.geeksforgeeks.org/find-whether-it-is-possible-to-finish-all-tasks-or-not-from-given-dependencies/,,,~,,,
https://www.geeksforgeeks.org/prims-minimum-spanning-tree-mst-greedy-algo-5/,,~,~,,,
https://practice.geeksforgeeks.org/problems/implementing-floyd-warshall2042/1,,~,,,,
https://leetcode.com/problems/evaluate-division/,,,,~,,
https://leetcode.com/problems/snakes-and-ladders/,,,,,,~
https://practice.geeksforgeeks.org/problems/topological-sort/1,,,~,,,
https://leetcode.com/problems/cheapest-flights-within-k-stops/description/,,,~,,,
https://www.geeksforgeeks.org/detect-negative-cycle-graph-bellman-ford/,,,,~,,
https://www.geeksforgeeks.org/bipartite-graph/,,~,,,,
https://leetcode.com/problems/longest-increasing-path-in-a-matrix/,,~,,,,
https://leetcode.com/problems/making-a-large-island/,,~,,,,
https://leetcode.com/problems/remove-boxes/,,,,,,
https://leetcode.com/problems/critical-connections-in-a-network/,,,,,,
https://practice.geeksforgeeks.org/problems/alien-dictionary/1,,,,,,~
https://www.geeksforgeeks.org/water-jug-problem-using-bfs/,,,,~,,
https://www.geeksforgeeks.org/travelling-salesman-problem-set-1/,,,~,,,
https://www.geeksforgeeks.org/total-number-spanning-trees-graph/,,,~,,,
https://leetcode.com/problems/word-ladder/,,,,~,,
https://www.geeksforgeeks.org/minimize-cash-flow-among-given-set-friends-borrowed-money/,,,,,,
https://leetcode.com/problems/design-add-and-search-words-data-structure/,,,~,,,
https://www.geeksforgeeks.org/word-break-problem-trie-solution/,,,~,,,~
https://www.geeksforgeeks.org/trie-insert-and-search/,,,,~,,
https://practice.geeksforgeeks.org/problems/k-anagrams-1/0,,,,,,
https://leetcode.com/problems/palindrome-pairs/,,,~,,,
https://practice.geeksforgeeks.org/problems/phone-directory/0,,,,,,
https://leetcode.com/problems/top-k-frequent-elements/,,,,,,
https://leetcode.com/problems/kth-largest-element-in-an-array/,,,,~,,
https://leetcode.com/problems/ugly-number-ii/,,,,~,,
https://leetcode.com/problems/furthest-building-you-can-reach/,,,,,,~
https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix/,,,,,,
https://leetcode.com/problems/reorganize-string/,,,~,~,,
https://leetcode.com/problems/find-the-most-competitive-subsequence/,,,,,,
https://practice.geeksforgeeks.org/problems/smallest-positive-missing-number-1587115621/1/,,~,,,,~
https://practice.geeksforgeeks.org/problems/largest-subarray-with-0-sum/1/,,~,,~,,
https://leetcode.com/problems/k-closest-points-to-origin/,,,,,,
https://leetcode.com/problems/minimum-number-of-refueling-stops/,,,,,,
https://leetcode.com/problems/minimum-cost-to-hire-k-workers/,,~,~,,,
https://leetcode.com/problems/swim-in-rising-water/,,,,,,
https://leetcode.com/problems/sliding-window-maximum/,,,~,~,,~
https://leetcode.com/problems/climbing-stairs,,,,,,
https://leetcode.com/problems/maximum-product-subarray/,,,,,,
https://leetcode.com/problems/ones-and-zeroes/,,,,,,
https://leetcode.com/problems/counting-bits/,,,,~,,
https://leetcode.com/problems/knight-dialer/,,~,,,,~
https://practice.geeksforgeeks.org/problems/cutted-segments1642/1,,~,~,,,
https://leetcode.com/problems/unique-paths/,,,,,,
https://leetcode.com/problems/minimum-path-sum/,,,,,,
https://leetcode.com/problems/coin-change/,,,,,,
https://leetcode.com/problems/decode-ways/,,,~,~,,
https://leetcode.com/problems/maximum-length-of-repeated-subarray/,,,~,,,~
https://leetcode.com/problems/longest-increasing-subsequence/,,~,~,,,
https://practice.geeksforgeeks.org/problems/longest-common-substring1452/1,,,,,,
https://leetcode.com/problems/count-square-submatrices-with-all-ones/,,,,,,
https://leetcode.com/problems/maximal-square/,,,,,,
https://practice.geeksforgeeks.org/problems/mobile-numeric-keypad5456/1,,~,,~,,
https://www.geeksforgeeks.org/weighted-job-scheduling/,,,,,,
https://leetcode.com/problems/delete-and-earn/,,,,,,
https://leetcode.com/problems/range-sum-query-2d-immutable/,,,~,,,~
https://www.geeksforgeeks.org/optimal-binary-search-tree-dp-24/,,,~,~,,
https://leetcode.com/problems/frog-jump/,,,,,,
https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/,,~,,,,
https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome/,,,,,,
https://www.geeksforgeeks.org/largest-area-rectangular-sub-matrix-equal-number-1s-0s/,,,~,~,,
https://leetcode.com/problems/trapping-rain-water/,,,~,,,
https://leetcode.com/problems/minimum-cost-to-merge-stones/,,~,~,,,
https://leetcode.com/problems/count-different-palindromic-subsequences/,,,,,,
https://leetcode.com/problems/maximal-rectangle/,,,,~,,~
https://leetcode.com/problems/burst-balloons/,,,,,,
https://leetcode.com/problems/super-egg-drop/,,,~,,,
https://leetcode.com/problems/sort-colors/,,,,~,,
https://leetcode.com/problems/longest-repeating-character-replacement/,,~,,,,
https://leetcode.com/problems/maximum-number-of-visible-points/,,,,~,,
https://leetcode.com/problems/gas-station/,,,,~,,
https://www.geeksforgeeks.org/minimum-cost-for-acquiring-all-coins-with-k-extra-coins-allowed-with-every-coin/,,~,,,~,
https://leetcode.com/problems/restore-the-array-from-adjacent-pairs/,,,,,,
https://leetcode.com/problems/task-scheduler/,,,,,,
https://leetcode.com/problems/minimum-deletions-to-make-character-frequencies-unique/,,,,~,,
https://leetcode.com/problems/remove-k-digits/,,~,,,,
https://www.spoj.com/problems/CHOCOLA/,,,~,,,
https://leetcode.com/problems/non-overlapping-intervals/,,,,,,~
https://leetcode.com/problems/minimum-deletion-cost-to-avoid-repeating-letters/,,~,,~,,
https://www.geeksforgeeks.org/minimum-sum-two-numbers-formed-digits-array-2/,,~,,,~,~
https://leetcode.com/problems/combination-sum-ii/,,,,,,
https://practice.geeksforgeeks.org/problems/subset-sum-problem2014/1,,,,~,,~
https://leetcode.com/problems/combinations/,,,~,,,
https://leetcode.com/problems/subsets-ii/,,,,,,
https://practice.geeksforgeeks.org/problems/m-coloring-problem-1587115620/1,,,,,~,
https://leetcode.com/problems/beautiful-arrangement/,,,,,,
https://leetcode.com/problems/palindrome-partitioning/,,,~,,,
https://leetcode.com/problems/permutations-ii/,,,,,,~
https://leetcode.com/problems/word-search-ii/,,,,,,
https://leetcode.com/problems/sudoku-solver/,,,~,~,,
https://leetcode.com/problems/n-queens/,,,~,,,
https://leetcode.com/problems/unique-paths-iii/,,~,,,,~
https://www.geeksforgeeks.org/find-maximum-number-possible-by-doing-at-most-k-swaps/,,,,,,
https://www.geeksforgeeks.org/partition-set-k-subsets-equal-sum/,,,,,,
https://www.geeksforgeeks.org/tug-of-war/,,,,,~,
https://www.geeksforgeeks.org/find-paths-from-corner-cell-to-middle-cell-in-maze/,,~,,~,,
https://www.geeksforgeeks.org/solving-cryptarithmetic-puzzles-backtracking-8/,,,,,,
https://www.geeksforgeeks.org/print-palindromic-partitions-string/,,,,,,~
https://leetcode.com/problems/range-sum-query-immutable/,,,,,,
https://leetcode.com/problems/range-sum-query-mutable/,,,,,,
https://leetcode.com/problems/count-of-smaller-numbers-after-self/,,,~,,,~
https://leetcode.com/problems/count-of-range-sum/,,,,,,
